id,name,signup_date,last_login,age,income,country,email,phone,purchase_amount,preferred_contact,subscription,latitude,longitude,comments,product_codes,feedback_score,canceled,extra_json
972,李 D'Amico,2021/12/01,January 16 2025,44,"$21,212",france,李4@hotmail.com,0470 000 822,$172.96,Email,Subscribed,-85.210494,84.682267,   spaced out   ,"P884,P150,P641,P684",4,Y,"{""ref"": 1254, ""promo"": ""A""}"
856,Bob Smith,02-12-22,07-06-25,unknown,"$82,187",Germany,bob25@hotmail.com,+44 6111 483240,$180.87,,No,85.573866,26.482781,N/A,"P831,P677,P405,P628",1,Y,"{""ref"": 2053, ""promo"": ""B""}"
963,José D'Amico,2023/03/20,April 02 2024,59 yrs,"$4,541",Spain,josé31@gmail.com,756-220-2175,$229.58,Email,0,29.201788,77.516032,Great service!,P862,1,,"{""ref"": 8477, ""promo"": ""B""}"
610,O'Neil Smith,2024-02-07,02-13-24,,"$64,595",france,oneil1@gmail.com,9699132935,$335.44,Phone,No,9999,9999,,P975,1,no,"{""ref"": 5690, ""promo"": ""B""}"
486,Diana Smith,08/05/2025 00:28:45,2025-09-01,26,"€43,765",united states,,+44 8110 965984,$225.70,,N,-19.357526,91.535390,REF: 000123,"P410,P222,P901",1,N,"{""ref"": 7661, ""promo"": ""C""}"
126,Diana Khan,2021/11/05,never,unknown,98835.0 AUD,USA,diana89@company.co.uk,9411800537,$181.67,Email,Yes,-68.958353,158.339565,N/A,"P504,P787,P479",,yes,"{""ref"": 3783, ""promo"": null}"
924,O'Neil Khan,"28 Sep, 2023",16/02/2024,unknown,"$45,252",france,oneil20@example.com,6816522350,$175.90,phone,FALSE,-49.611064,1.621053,,"P850,P746",1,no,"{""ref"": 9460, ""promo"": ""C""}"
62,Diana Smith,2023/11/25,2025/07/29 00:28:45,46,"$61,745",AUS,diana74@hotmail.com,(680) 072-2903,$89.17,E-mail,TRUE,79.241443,27.170704,   spaced out   ,"P358,P323,P577,P409",1,Y,"{""ref"": 9380, ""promo"": ""C""}"
82,Élodie O'Reilly,"12 Apr, 2023",11-16-24,unknown,"$96,278",España,élodie2@hotmail.com,8857448906,$196.74,Phone,FALSE,-8.182608,45.920909,REF: 000123,"P468,P673,P670",N/A,yes,"{""ref"": 4259, ""promo"": ""B""}"
681,Zoë Lopez,2022/03/19 00:28:45,never,11,"$92,957",united states,zoë74@example.com,0482 492 202,$125.81,email,Yes,-87.965543,103.453905,   spaced out   ,"P213,P965",,no,"{""ref"": 8046, ""promo"": ""B""}"
325,Diana Brown,2022-12-13,never,31,"$123,954",Brazil,diana23@example.com,4628055077,$74.86,—,0,9999,9999,N/A,"P310,P678",5,yes,"{""ref"": 6317, ""promo"": ""A""}"
386,Élodie O'Reilly,2021-04-10 00:28:45,13/11/2025,,"$61,885",USA,élodie36@company.co.uk,+44 2947 638083,$-8.16,E-mail,Yes,-71.239535,-41.575922,   spaced out   ,"P211,P815,P718",2,no,"{""ref"": 3952, ""promo"": ""A""}"
346,Élodie O'Reilly,2022/02/28,null,57,"$70,720",Spain,élodie84@example.com,(690) 217-7417,$175.45,Email,Y,-77.819695,74.820635,   spaced out   ,P267,4,no,"{""ref"": 6543, ""promo"": ""B""}"
57,Charlie O'Reilly,2021/10/13,"30 Apr, 2024",79,,United States,charlie29@gmail.com,525-002-9218,$-1.55,,unsubscribed,-25.924918,92.824600,REF: 000123,"P239,P261,P849",3,N,"{""ref"": 6846, ""promo"": ""B""}"
20,José Johnson,04-22-22 00:28:45,2024-08-24,,"$62,426",Uk,josé30@example.com,(228) 421-0205,$197.49,Email,Y,55.339228,142.592868,no comment,P587,4,,"{""ref"": 4629, ""promo"": ""A""}"
979,Alice Johnson,14-Jul-2024,"20 Feb, 2024",45,"$36,060",Brazil,alice95@example.com,8336597470,$72.85,,No,33.017295,33.726463,Great service!,"P328,P634",4,Y,"{""ref"": 8702, ""promo"": null}"
87,Bob O'Reilly,16-Oct-2022,2025/11/11,57,"$48,270",Brasil,bob77@mail.org,(857) 086-2095,$-17.05,,N,84.584592,123.162812,,"P727,P389",5,,"{""ref"": 2092, ""promo"": ""A""}"
839,Mikhail Lopez,"07 Mar, 2024",18/11/2025,,32321 USD,España,mikhail6@example.com,157-522-9508,$90.76,Email,N,19.766297,-93.310626,REF: 000123,"P552,P970,P468,P505",3,Y,"{""ref"": 6168, ""promo"": ""B""}"
759,O'Neil Lopez,2024-07-02,02/11/2024,62,"$76,623",AUS,oneil23@mail.org,267-940-6015,$46.03,phone,Subscribed,-47.353681,-145.092358,Loved it 😊,"P730,P238",5,,"{""ref"": 7394, ""promo"": ""B""}"
650,Charlie O'ReillyJr.,2024-03-30,November 09 2025,25,27940.5 AUD,United Kingdom,charlie21@mail.org,784-679-7008,$43.20,E-mail,,-88.054005,117.558387,Great service!,"P622,P337,P429",,no,"{""ref"": 3736, ""promo"": null}"
317,Zoë Johnson,09-Sep-2023,Jun 15 2025,59,76829 USD,Brazil,zoë9@mail.org,(530) 693-5882,$108.92,E-mail,Yes,-88.320308N,-91.195609E,no comment,P832,5,Y,"{""ref"": 7962, ""promo"": ""C""}"
35,Anne-Marie García,Nov 16 2022,07-06-25 00:28:45,72,"$65,806",España,annemarie32@gmail.com,+1-165-712-0826,$143.45,E-mail,0,-89.088915,-122.109101,Great service!,P767,1,N,"{""ref"": 7846, ""promo"": ""B""}"
809,Sara García,15-Jun-2025,14-Apr-2024,83,57341 USD,United States,sara28@hotmail.com,0420 700 026,$199.65,phone,unsubscribed,-15.273782,-28.010796,REF: 000123,P534,five,N,"{""ref"": 4314, ""promo"": ""A""}"
139,Anne-Marie Brown,05-12-22,01-07-25,,,United States,annemarie53@mail.org,0411 807 156,$185.85,Email,No,-27.657721,-55.096847,Loved it 😊,"P109,P326,P860,P120",2,Y,"{""ref"": 5967, ""promo"": ""B""}"
767,Zoë Khan,2022/12/30,2024-12-08,31,$30k,DEU,zoë64@company.co.uk,+44 9274 622689,$104.16,email,,-14.689884,-51.187950,Loved it 😊,"P237,P979,P772,P126",1,yes,"{""ref"": 5911, ""promo"": ""C""}"
589,Bob Smith,Sep 02 2025,10-27-24,34,"$99,085",Australia,bob84@example.com,505-260-2706,$54.53,,No,-48.802417,34.866676,no comment,"P714,P286",2,,"{""ref"": 2798, ""promo"": ""B""}"
905,O'Neil Lopez,13/03/2021,08-Jun-2025,48,"$71,995",France,oneil8@hotmail.com,1436659453,$98.51,phone,1,64.414401,-70.234875,   spaced out   ,"P323,P457",2,,"{""ref"": 7805, ""promo"": ""C""}"
499,José García,2023-01-01,12-21-23 00:28:45,,"$71,551",Brasil,josé93@company.co.uk,(714) 622-0148,$182.67,Phone,No,55.204834,174.549025,<script>alert('x')</script>,"P498,P111",4,yes,"{""ref"": 8679, ""promo"": null}"
539,Diana Khan,February 12 2022,Mar 27 2025,28,"$25,473",Australia,diana52@gmail.com,+44 0151 200393,$144.31,email,No,51.729665,-16.435648,no comment,"P802,P343",1,,"{""ref"": 3581, ""promo"": null}"
801,Diana García,2024-04-23,never,,"$38,736",United States,diana87@mail.org,+44 5045 686969,$318.82,—,Y,-7.038299,118.335234,Great service!,"P225,P420,P752",2,no,"{""ref"": 7932, ""promo"": null}"
556,李 D'Amico,2021/12/06,2025/04/24,11,"$38,292",DEU,李35@example.com,+1-487-650-7752,$162.77,,N,0.020295,-31.695086,Great service!,"P778,P609",N/A,yes,"{""ref"": 8200, ""promo"": ""A""}"
97,Charlie Khan,2024-11-01,04-May-2025,unknown,"$57,771",United States,charlie43@example.com,355-770-2727,$15.64,,Yes,-76.344601,-133.603300,REF: 000123,"P668,P648,P119",3,Y,"{""ref"": 3446, ""promo"": ""C""}"
84,O'Neil O'Reilly,2025-10-05,05-28-24,unknown,"$6,902",DEU,oneil70@hotmail.com,240 082 5478 ext.123,$-77.94,,1,15.058100,-152.015531,Great service!,"P293,P521,P674",4,no,"{""ref"": 4614, ""promo"": ""C""}"
447,Bob Smith,2024-02-27,"05 Nov, 2024",27,"$88,025",España,bob57@mail.org,129-146-5022,$120.02,Email,1,-81.566656,-80.578959,,"P978,P998,P240,P482",1,no,"{""ref"": 1396, ""promo"": ""B""}"
475,José Johnson,2023/07/14 00:28:45,never,89,"$112,238",Australia,josé82@hotmail.com,9082611035,$-8.61,email,Yes,0.108643,64.663320,<script>alert('x')</script>,"P591,P491",4,,"{""ref"": 3838, ""promo"": ""B""}"
765,Charlie Johnson,02-17-24,2024/08/14,28 yrs,"€70,609",AUS,charlie50@hotmail.com,3265720798,$222.36,phone,FALSE,-17.506893,7.060203,,"P779,P436,P266,P817",4,N,"{""ref"": 7370, ""promo"": ""A""}"
367,Bob Chen,Apr 28 2022,05-Nov-2024,unknown,"$36,939",Brasil,bob46@mail.org,+44 7041 309091,$249.23,,Yes,27.206565,43.534284,<script>alert('x')</script>,"P236,P457,P370,P906",2,N,"{""ref"": 2392, ""promo"": ""A""}"
874,Zoë Khan,12/02/2024,2024-09-14,,$35k,United Kingdom,zoë58@gmail.com,671-274-7069,$135.89,email,No,-83.437011,-161.012177,REF: 000123,P778,5,no,"{""ref"": 8312, ""promo"": ""B""}"
698,O'Neil Khan,12-Nov-2024,06/04/2024,29,"$82,509",united states,oneil67@mail.org,(846) 036-3839,$156.10,E-mail,Y,-31.620712,63.534150,Great service!,"P573,P439,P804",2,yes,"{""ref"": 9240, ""promo"": ""C""}"
586,José Khan,09-Mar-2021,25-Jun-2025,58,"$87,044",Germany,josé76@company.co.uk,0486 108 597,$15.02,E-mail,N,-48.236728,-174.822679,Loved it 😊,"P380,P378,P608,P152",4,,"{""ref"": 7951, ""promo"": ""C""}"
886,Alice Khan,Jun 02 2025,2025-07-30,,$30k,Germany,alice86@gmail.com,+44 1974 005975,$204.32,—,unsubscribed,-56.871941,92.322392,<script>alert('x')</script>,P116,3,Y,"{""ref"": 9416, ""promo"": ""B""}"
959,Sara Nguyen,08-Jul-2022,2024-10-01,unknown,"$86,798",Brasil,sara28@hotmail.com,+1 339 893 0904,$49.66,E-mail,,27.033690,173.693729,Great service!,"P411,",3,,"{""ref"": 1006, ""promo"": ""B""}"
761,Sara Nguyen,"06 Apr, 2023",2024/07/18,16,"$58,797",DEU,sara8@company.co.uk,+44 5691 070861,$105.35,E-mail,Yes,-27.011186,101.673292,   spaced out   ,P122,4,yes,"{""ref"": 5017, ""promo"": ""C""}"
919,Charlie Khan,2023-06-21,2023-12-28,unknown,$14k,Spain,charlie67@company.co.uk,0476 762 135,$-71.36,phone,No,-59.550859,171.884363,Loved it 😊,"P800,P411",5,,"{""ref"": 6942, ""promo"": ""B""}"
402,Sara Khan,13/07/2024,"12 May, 2024",44 yrs,"$31,406",france,sara13@example.com,0412 260 001,$128.68,,Y,-87.892810,-28.067666,no comment,"P858,P767,P777",5,Y,"{""ref"": 4567, ""promo"": ""C""}"
760,Mikhail García,24/07/2023,never,16,"$72,404",España,mikhail99@mail.org,(060) 012-6646,$77.17,Email,unsubscribed,31.958245,16.894395,no comment,P148,5,yes,"{""ref"": 6061, ""promo"": ""C""}"
393,Anne-Marie BrownJr.,05/02/2024,2024/09/23,43,"$41,200",Uk,annemarie50@example.com,3727768576,$94.48,E-mail,unsubscribed,1.334149,134.720109,Great service!,"P538,P928,P171",5,no,"{""ref"": 1323, ""promo"": ""A""}"
960,O'Neil Lopez,05-May-2021,August 17 2024,,"$56,870",Brazil,oneil25@company.co.uk,+1-636-771-7752,$187.75,email,TRUE,-82.809365,-49.574344,   spaced out   ,"P824,P653,P747",1,,"{""ref"": 5338, ""promo"": ""A""}"
746,Sara Khan,2024/12/17,2024/05/26 00:28:45,,,United Kingdom,sara11@example.com,0459 602 769,$227.70,,FALSE,-15.454608,164.860510,N/A,P967,3,no,"{""ref"": 3452, ""promo"": ""C""}"
272,,Feb 19 2021,16/10/2024,unknown,"$101,814",DEU,user at domain.com,095-055-6057,$153.52,Phone,unsubscribed,-6.262990,-158.348757,,"P222,P739,P930,",3,N,"{""ref"": 6112, ""promo"": null}"
507,Anne-Marie Chen,06-29-25,"08 Jun, 2025",66,"$79,473",United States,annemarie90@gmail.com,+1-202-201-7545,$156.62,email,,80.476320,-1.346849,no comment,P989,4,yes,"{""ref"": 1293, ""promo"": ""A""}"
7,José Lopez,2022/06/10,Jun 04 2025 00:28:45,unknown,$52k,Germany,josé61@hotmail.com,303-654-1458,$71.86,Phone,1,-68.033118,-1.736312,REF: 000123,P211,4,,"{""ref"": 9379, ""promo"": ""A""}"
435,Diana Khan,24-Sep-2025,Apr 26 2025,42,$72k,france,diana89@example.com,+44 7930 148116 ext.123,$68.68,Phone,Yes,45.617026N,96.812202E,REF: 000123,"P139,P254",4,Y,"{""ref"": 7622, ""promo"": ""A""}"
649,Sara Khan,N/A,06/12/2023,33,"$64,995",united states,sara60@mail.org,3267011678,$141.12,,Y,28.265490,143.419128,Great service!,"P427,P198",2,no,"{""ref"": 8248, ""promo"": ""B""}"
943,Zoë NguyenJr.,"29 Aug, 2021",2024-11-15,50,"$31,157",DEU,zoë73@example.com,(612) 319-0024,$180.38,,N,-61.854815,90.647339,,"P441,P309",five,no,"{""ref"": 8118, ""promo"": null}"
808,Charlie Lopez,Sep 10 2023,03-19-25,,"$85,315",United Kingdom,charlie16@gmail.com,0447 980 117,$107.35,,0,0.993743,2.792822,   spaced out   ,"P874,P473,P560,P706,",2,no,"{""ref"": 8555, ""promo"": ""C""}"
562,Mikhail SmithSr,Nov 06 2025,2025/02/15,,"$87,411",Germany,mikhail81@hotmail.com,0433 728 756,$69.95,Email,Y,-8.767060,-113.960809,   spaced out   ,"P380,P752,P567,P828",5,N,"{""ref"": 2060, ""promo"": null}"
208,o'neil LOPEZ,"04 Oct, 2025",2025-07-21,23,97369.5 AUD,Germany,oneil41@hotmail.com,0406 601 382,$176.72,phone,Subscribed,53.376712,-6.651953,Great service!,"P380,P674,P459",1,,"{""ref"": 8585, ""promo"": ""A""}"
320,Mikhail Johnson,Jul 06 2021,14/07/2025,,"€56,649",Germany,mikhail24@gmail.com,9671500666,$121.18,—,1,46.978337,-167.287912,no comment,"P388,P101",5,,"{""ref"": 5405, ""promo"": null}"
819,Anne-Marie García,08-19-22 00:28:45,16-May-2024,25,"$92,587",united states,annemarie64@example.com,752 925 5568x99,$173.18,Email,Yes,-29.280490,117.908530,no comment,"P899,P316",3,,"{""ref"": 5676, ""promo"": null}"
133,Bob O'Reilly,2025-02-23,26-Mar-2025,26,"$28,883",Uk,bob55@company.co.uk,0450 720 811,$-22.30,,Yes,-6.838955,161.022002,<script>alert('x')</script>,P746,3,no,"{""ref"": 7586, ""promo"": ""C""}"
51,Alice Khan,14/11/2021,2025-04-24,65,"$87,223",france,alice89@gmail.com,0498 364 037,$125.14,Email,0,48.598840,-102.304430,<script>alert('x')</script>,"P981,P959,P682,P530",1,Y,"{""ref"": 2106, ""promo"": ""A""}"
239,Mikhail Nguyen,12-Oct-2025,21/06/2025,71,,España,mikhail42 at example.com,+1-306-090-6913,$-208.65,,unsubscribed,-53.666379,62.435676,REF: 000123,"P560,P866,P343,P799",4,no,"{""ref"": 3509, ""promo"": null}"
565,Mikhail O'Reilly,Feb 21 2021,Jan 12 2025,,"$65,282",United States,mikhail6@hotmail.com,+1-262-693-0326,$216.01,—,FALSE,-11.974998,178.985647,Great service!,P572,1,,"{""ref"": 7243, ""promo"": ""B""}"
593,Bob Brown,13/03/2023,24-Feb-2025,80,"$60,092",united states,bob44 at mail.org,+1-819-695-4487,$200.92,E-mail,Subscribed,-40.448122,-123.765635,no comment,"P854,P131,P622",3,Y,"{""ref"": 4888, ""promo"": ""C""}"
451,Élodie Brown,Dec 21 2023,01/04/2025,36,"$56,565",united states,élodie70@example.com,030-285-3272,$151.24,phone,1,-73.927886,67.326936,   spaced out   ,P268,3,no,"{""ref"": 2744, ""promo"": ""B""}"
32,Mikhail D'Amico,02/08/2025,16-Jan-2025,unknown,$80k,Uk,mikhail35@company.co.uk,+44 9632 595327,$21.53,Phone,TRUE,57.099996,19.872292,Loved it 😊,"P697,P461,",5,,"{""ref"": 8710, ""promo"": ""C""}"
122,Mikhail Lopez,2024/09/22,05-Jun-2024,,"$47,809",Australia,mikhail9@hotmail.com,493-631-2303,$85.40,,,-60.432156,113.246899,Loved it 😊,"P379,P239,",3,,"{""ref"": 3883, ""promo"": ""A""}"
212,Charlie D'Amico,19-Feb-2022,2024/10/21,,"$35,825",United States,charlie86@company.co.uk,1978575851,$116.18,Phone,Y,175.198534,-46.431897,REF: 000123,"P627,P932",4,yes,"{""ref"": 1652, ""promo"": ""A""}"
352,Alice Johnson,02-02-24,July 19 2025,36,"$52,704",AUS,alice52@example.com,,$-5.06,email,unsubscribed,87.298138,97.924491,Loved it 😊,P388,5,,"{""ref"": 2833, ""promo"": ""A""}"
455,Charlie Lopez,01-20-24,17/01/2024,,$75k,France,charlie3@example.com.,(327) 163-0335,$4.49,phone,Yes,9999,9999,Great service!,"P839,",,Y,"{""ref"": 8264, ""promo"": ""A""}"
303,Bob Chen,2025-02-20,never,70,$63k,france,bob58@hotmail.com,+44 3393 049366,$90.77,E-mail,Subscribed,-77.173789,-175.640949,REF: 000123,"P202,P192",5,N,"{""ref"": 6523, ""promo"": ""A""}"
709,Sara Chen,02/07/2022,10-12-24,26,"$42,194",USA,sara16@mail.org.,0475 788 273,$214.94,,FALSE,16.823049,-174.152360,Loved it 😊,"P965,P494,P521,P127",5,yes,"{""ref"": 6488, ""promo"": ""A""}"
89,Anne-Marie Brown,Jul 23 2022,Nov 17 2024,unknown,"($61,174)",United States,annemarie77@gmail.com,(335) 048-8899,$83.99,—,unsubscribed,-8.902056,-133.502611,REF: 000123,"P194,P684,P509",no score,no,"{""ref"": 3832, ""promo"": null}"
326,Mikhail García,2022-07-23,never,42,$111k,Australia,mikhail91@company.co.uk,069-535-4120,$216.67,—,Yes,109.796040,31.764229,N/A,P180,2,yes,"{""ref"": 5253, ""promo"": null}"
324,O'Neil Johnson,2022-02-08 00:28:45,2024-02-02,57,"$21,858",Germany,oneil17@mail.org,+44 1982 734813,$221.01,Email,Y,52.955520,-146.523370,N/A,"P801,P287,",2,,"{""ref"": 6897, ""promo"": null}"
256,o'neil GARCÍA,07-20-22,never,38,"$64,497",Uk,oneil88@mail.org,1122299077,$231.36,—,,-33.964614,39.720162,N/A,"P134,P385,P546,P670",no score,no,"{""ref"": 7575, ""promo"": ""B""}"
893,José Smith,14/02/2022,11-Apr-2025,,"€40,529",France,josé55@hotmail.com,0487 733 521,$228.09,,0,85.791175,-44.207358,<script>alert('x')</script>,"P331,P262,P189,P640",3,Y,"{""ref"": 1998, ""promo"": ""C""}"
571,Élodie Chen,"11 Sep, 2021",2024-12-04,,$38k,Uk,élodie74@mail.org,0424 343 548,$232.27,Phone,,-59.421419,-109.808928,Great service!,"P616,P562,",1,N,"{""ref"": 6408, ""promo"": ""C""}"
546,,02-23-21,25-Jul-2024,24,"$26,223",france,user at domain.com,+1-784-721-4617,$14.20,email,unsubscribed,59.140008,104.145425,<script>alert('x')</script>,"P556,P985,P959,P538",4,,"{""ref"": 9876, ""promo"": null}"
551,Alice O'Reilly,"15 Aug, 2023",Aug 29 2024,,"$37,032",AUS,alice44@company.co.uk,0446 733 229,$86.61,—,0,-60.248792,-179.282831,,P110,5,yes,"{""ref"": 6124, ""promo"": ""C""}"
360,Anne-Marie Brown,2023-05-29 00:28:45,11-26-24,23,"$60,605",Germany,annemarie15@company.co.uk,0473 449 305,$232.98,phone,TRUE,9999,9999,no comment,"P345,P945",4,Y,"{""ref"": 9404, ""promo"": null}"
52,Alice Smith,2024/04/25,"16 Feb, 2024",unknown,"$41,740",United Kingdom,alice94@hotmail.com,+44 9904 210202,$137.32,E-mail,Y,-80.697290,11.287667,REF: 000123,P889,5,Y,"{""ref"": 5308, ""promo"": ""A""}"
876,Sara Smith,12/02/2024,"03 Jul, 2025",unknown,"$114,248",Spain,sara32@mail.org,9225437636,$6.11,Phone,TRUE,12.763270,-60.326391,Loved it 😊,"P711,P875,P440",3,Y,"{""ref"": 7963, ""promo"": ""C""}"
939,Bob Khan,Oct 19 2024,2025/06/25,,"$16,357",Australia,bob78@mail.org,0445 892 251,$159.58,E-mail,unsubscribed,62.075535,-50.516798,   spaced out   ,"P475,P422,P204,P266",5,,"{""ref"": 6457, ""promo"": null}"
773,Mikhail O'Reilly,Nov 28 2025,never,82,"$59,192",España,mikhail62@hotmail.com,+1-315-186-1759,$171.24,E-mail,,-58.606332,-10.206183,N/A,"P760,P202,P724",5,N,"{""ref"": 3967, ""promo"": ""C""}"
103,Zoë Johnson,2022/03/14 00:28:45,October 09 2025,76,54475 USD,DEU,zoë39@mail.org,0404 904 712,$169.13,E-mail,1,-56.786217,-104.634244,Great service!,P718,4,yes,"{""ref"": 3873, ""promo"": ""C""}"
196,Bob García,Jul 24 2025,25/07/2025,unknown,,France,bob57@mail.org,4405809351,$123.71,—,unsubscribed,23.726435,-86.470711,N/A,P757,no score,yes,"{""ref"": 7686, ""promo"": ""C""}"
680,Anne-Marie D'AmicoSr,27-Oct-2021,never,,"$72,280",France,annemarie93@company.co.uk,+1-066-788-4573,$91.36,email,,76.763484,-28.934142,Loved it 😊,"P454,P372",N/A,Y,"{""ref"": 1250, ""promo"": null}"
806,Charlie Brown,2023-04-20,"17 Feb, 2024",,,Australia,charlie85 at hotmail.com,+44 9074 390648,$228.18,email,1,-64.934267,-176.142493,REF: 000123,"P113,P798,P589",5,,"{""ref"": 1006, ""promo"": ""A""}"
629,José Johnson,2023-10-18,2024/02/28,42,"$6,735",united states,josé46 at hotmail.com,0483 187 309,$181.46,,FALSE,1.773722,0.459232,Loved it 😊,P233,3,Y,"{""ref"": 6101, ""promo"": ""C""}"
125,Anne-Marie O'Reilly,06-23-21,04-Apr-2024,unknown,101910 USD,United States,annemarie83@mail.org,420-696-9421,$-146.15,,FALSE,-20.899580,15.679030,,P329,3,yes,"{""ref"": 9096, ""promo"": null}"
405,O'Neil D'AmicoJr.,04-Aug-2023,2025/11/27,30,"$104,382",France,oneil69@mail.org,(091) 858-0558,$24.51,,1,-34.863570,104.034658,N/A,"P354,P716,P782",4,Y,"{""ref"": 1828, ""promo"": ""C""}"
731,Sara Lopez,"17 Dec, 2021","18 Aug, 2024",22,$17k,france,sara31@example.com,301-075-3502,$-23.51,E-mail,No,28.744249,-20.867968,<script>alert('x')</script>,"P285,P333",2,,"{""ref"": 6271, ""promo"": null}"
288,Anne-Marie García,12/02/2021,04-18-25,,"$98,268",DEU,annemarie57@hotmail.com,3893595382,$217.50,E-mail,Yes,-62.635526,-157.914134,N/A,P245,1,,"{""ref"": 3412, ""promo"": null}"
832,Alice Nguyen,18-Dec-2024,2025-06-26,unknown,"$50,002",Germany,alice27@company.co.uk,(310) 915-6830,$141.54,Phone,Y,86.626364,-42.618060,   spaced out   ,"P855,P980",4,,"{""ref"": 8594, ""promo"": ""A""}"
48,Anne-Marie García,04-Oct-2021,never,85,"$83,850",France,annemarie39@gmail.com,+44 1339 596292,$172.11,E-mail,unsubscribed,70.200962,-58.321744,   spaced out   ,"P396,P686,P373",1,N,"{""ref"": 7743, ""promo"": ""A""}"
726,Mikhail O'Reilly,2021-02-11,never,,"($25,854)",united states,mikhail86@example.com,+1-782-411-6434,$108.08,Phone,No,36.312889,20.327269,,"P998,P398,P774",5,N,"{""ref"": 3079, ""promo"": ""B""}"
588,Zoë D'Amico,null,,unknown,66232 USD,España,zoë53@example.com,0463 346 746,$203.61,,Yes,14.571068,176.644497,<script>alert('x')</script>,"P301,P941,P902,P684",2,Y,"{""ref"": 5647, ""promo"": ""A""}"
608,Bob Khan,10/11/2024,never,42,,France,bob17@mail.org,355-262-0294,$45.86,Phone,Y,65.638606,-124.226888,N/A,"P397,P863",2,N,"{""ref"": 3251, ""promo"": ""B""}"
434,李 Nguyen,Aug 02 2021,19-Apr-2024,52,"$83,828",France,李2@hotmail.com,1126649719,$161.05,phone,N,-36.968509,-174.846500,no comment,P207,5,Y,"{""ref"": 2861, ""promo"": null}"
675,李 Chen,03-Aug-2022,Jun 06 2025,55,"$74,588",Uk,李98@hotmail.com,(882) 526-9901,$109.64,Phone,0,50.993637,-84.265758,,"P906,P337",4,yes,"{""ref"": 7888, ""promo"": null}"
264,Bob Khan,03-29-24 00:28:45,18-Feb-2024,33,"$30,310",Australia,bob60@hotmail.com,1450576619,$144.79,,No,42.637274,130.606948,Loved it 😊,"P618,P269,P111",3,Y,"{""ref"": 1404, ""promo"": ""B""}"
361,Charlie Lopez,March 26 2023,2025/01/13 00:28:45,24,"$70,707",united states,charlie14@example.com,+44 7177 629691,$105.03,E-mail,TRUE,-60.797987,-175.461293,N/A,"P449,P153,P724",N/A,Y,"{""ref"": 1790, ""promo"": ""C""}"
76,Diana Johnson,04/03/2022,2025-10-16,82,"$23,797",Germany,diana33@company.co.uk,(779) 082-7231,$7.40,Phone,,56.303922,161.009488,   spaced out   ,P593,4,Y,"{""ref"": 4992, ""promo"": ""A""}"
467,Anne-Marie O'Reilly,2023-02-02 00:28:45,01/09/2024 00:28:45,unknown,61272 USD,Uk,annemarie71@hotmail.com,0431 681 636,$133.87,Phone,,50.467702,-15.121527,,"P855,P489",3,,"{""ref"": 8964, ""promo"": null}"
300,Mikhail Lopez,"16 Aug, 2025",2025-06-06,unknown,"$76,948",España,mikhail22@gmail.com,0414 388 232,$80.97,phone,0,-83.083257,144.634317,REF: 000123,"P527,P225,P600",4,N,"{""ref"": 3647, ""promo"": null}"
535,Zoë Khan,18-Dec-2020,2024/12/31,unknown,"$42,106",España,zoë72@mail.org,(397) 630-9007,$174.56,E-mail,1,31.116900,-150.786296,REF: 000123,"P383,P212,P970",2,,"{""ref"": 7980, ""promo"": ""B""}"
585,Sara Nguyen,15/06/2022,never,24,"$53,897",United Kingdom,sara85@mail.org,+44 3806 799673,$116.86,Phone,Yes,51.072885,23.825049,Loved it 😊,"P285,P542,P412,P329",4,,"{""ref"": 8189, ""promo"": ""B""}"
494,Bob Chen,"23 Jan, 2025",06-16-25,unknown,"$90,894",Brasil,,(494) 343-6877,$34.32,email,Yes,48.802107,55.674247,REF: 000123,P598,1,yes,"{""ref"": 4448, ""promo"": ""C""}"
528,Diana Chen,"02 Jun, 2022",Mar 13 2024,unknown,"$54,265",DEU,diana40@hotmail.com,8058771555,$116.52,,Y,14.926690,-88.883446,,P275,1,,"{""ref"": 5365, ""promo"": null}"
